,episode_reward,actor_loss,critic_loss
456,-0.011499448643660056,-7.0442504e-05,2.9883537e-08
457,-0.013416030106983242,0.0013091377,2.48162e-07
458,-0.021804518141244292,0.0030526775,1.4270777e-06
459,-0.012925311742001578,-0.0011293559,4.5125523e-07
460,-0.0165506307735221,0.00065129757,1.1203858e-07
461,-0.011998781306565317,0.0014263302,3.035463e-07
462,-0.0120686233544303,-0.0008069979,7.828611e-08
463,-0.03601690186383676,0.0025156043,7.7835944e-07
464,-0.05059625201676344,-0.00017464109,8.8225285e-09
465,-0.011910996380287838,-2.7680588e-05,1.6364206e-08
466,-0.01351412446109481,0.001649931,3.7955482e-07
467,-0.013872496608160275,-0.002554102,8.0669275e-07
468,-0.014041842727012288,9.432441e-06,1.0693908e-09
469,-0.010810286583050647,0.00033523876,2.5442836e-07
470,-0.016395616887185827,0.0019118299,5.11415e-07
471,-0.014240728148693352,-2.2160255e-05,6.4964967e-10
472,-0.01498352329245103,-0.0021587745,6.314867e-07
473,-0.04050820688482351,0.0015329289,5.8884376e-07
474,-0.01703378436465256,-0.00038726252,9.816472e-08
475,-0.02131755619498061,0.00039063802,2.4334197e-08
476,-0.0129411521990135,0.0022753803,7.213114e-07
477,-0.009706205757590639,0.00073991856,7.3994514e-08
478,-0.010784086682156352,-0.00091821747,1.3437746e-07
479,-0.009547722681629017,0.0021929746,6.8048405e-07
480,-0.01091514090662394,-0.0025490893,8.6414707e-07
481,-0.01265617375666286,0.00012839682,2.1799385e-09
482,-0.009254984023919662,0.00024788533,7.831682e-09
483,-0.008105608166248852,-0.00067461014,1.047859e-07
484,-0.011345921103059967,0.0025746054,7.86142e-07
485,-0.04978842833552048,-0.0021420137,5.9391516e-07
486,-0.022105690573224753,0.0016077472,3.181062e-07
487,-0.01295910514908247,1.4476958e-05,1.7856488e-08
488,-0.010351621447046875,-0.0011839239,5.0458425e-07
489,-0.009662920260744926,-0.0005412095,3.4825923e-08
490,-0.014884228254717961,-0.0022029094,6.105563e-07
491,-0.01450072506485864,0.001624986,4.7340322e-07
492,-0.011504408127310612,0.0010139892,4.2979838e-07
493,-0.011331319111835833,-0.0011128621,1.6698884e-07
494,-0.00917375529504848,0.0014427239,2.5991335e-07
495,-0.010528848770196324,-0.0015721334,3.118272e-07
